person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_1,person_home_ownership_2,person_home_ownership_3,person_home_ownership_4,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
23,1,2,109167,0,25000,11.36,0.23,3,678,0,0,1,0,0,1,0,0,0,0,0,0
24,0,1,95753,1,25000,14.96,0.26,4,542,0,0,1,0,0,1,0,0,0,0,0,1
24,0,1,110935,1,25000,13.43,0.23,3,709,1,0,1,0,0,0,0,0,0,1,0,0
25,1,1,111490,2,25000,12.69,0.22,3,622,1,0,1,0,0,0,0,1,0,0,0,0
24,1,1,111729,4,25000,12.73,0.22,4,642,1,0,1,0,0,0,0,0,0,0,1,0
23,0,0,113396,0,25000,15.21,0.22,4,660,0,0,1,0,0,0,0,0,0,0,1,0
23,0,2,19175,1,1750,12.68,0.09,3,587,1,0,0,1,0,0,0,0,1,0,0,0
23,0,0,85787,0,25000,19.04,0.29,4,646,0,0,1,0,0,0,0,0,1,0,0,1
25,0,3,102114,7,25000,15.95,0.24,3,637,0,0,1,0,0,1,0,0,0,0,0,1
26,1,2,211005,5,2600,8.9,0.01,4,718,0,0,0,1,0,0,0,0,0,0,1,0
25,1,3,210903,4,8000,7.9,0.04,2,588,1,0,0,1,0,0,0,1,0,0,0,0
22,1,1,210555,0,18000,11.01,0.09,2,652,0,0,0,1,0,0,1,0,0,0,0,0
23,1,2,210937,0,21000,11.99,0.1,3,620,1,0,0,1,0,0,0,0,0,1,0,0
23,1,0,19062,2,4000,13.98,0.21,4,667,0,0,0,0,1,1,0,0,0,0,0,1
23,0,1,18926,0,4600,10.99,0.24,2,688,0,0,0,0,1,0,0,0,0,0,1,1
22,1,1,106694,0,25000,15.58,0.23,2,667,0,0,1,0,0,1,0,0,0,0,0,1
25,1,3,90718,4,25000,10.99,0.28,2,692,0,0,1,0,0,0,0,0,1,0,0,1
25,1,2,106668,1,25000,14.96,0.23,4,562,0,0,1,0,0,0,0,0,0,0,1,1
25,1,0,19158,4,1750,15.31,0.09,4,625,1,0,0,0,1,0,0,1,0,0,0,0
26,1,0,106419,5,25000,15.65,0.23,3,649,0,0,1,0,0,0,0,0,0,0,1,1
25,0,0,120696,3,25000,9.33,0.21,4,545,1,0,1,0,0,0,0,0,0,0,1,0
23,1,0,19065,3,3600,13.47,0.19,4,540,0,0,0,1,0,0,0,0,0,1,0,1
24,0,1,124083,0,25000,10.36,0.2,3,637,1,0,1,0,0,0,0,0,0,1,0,0
24,1,1,111673,4,25000,16.77,0.22,4,600,0,0,1,0,0,0,0,1,0,0,0,1
23,1,0,112633,1,25000,14.59,0.22,2,633,0,0,1,0,0,1,0,0,0,0,0,1
22,1,0,210938,0,3500,11.91,0.02,2,588,0,0,1,0,0,0,0,0,0,0,1,0
23,0,1,210720,2,7200,8.38,0.03,3,624,1,0,0,1,0,0,1,0,0,0,0,0
25,1,0,210705,7,9000,10.59,0.04,3,525,1,0,1,0,0,0,0,0,0,0,1,0
25,1,0,209997,3,8800,14.27,0.04,3,616,1,0,0,1,0,1,0,0,0,0,0,0
26,0,3,209873,3,12000,12.53,0.06,4,675,0,0,1,0,0,1,0,0,0,0,0,0
25,0,1,195268,1,25000,16,0.13,3,662,0,0,0,1,0,1,0,0,0,0,0,1
26,1,3,209393,2,10000,11.71,0.05,4,585,1,0,0,1,0,0,0,0,0,0,1,0
21,1,3,18773,0,3175,11.54,0.17,3,686,0,0,0,0,1,0,0,1,0,0,0,1
25,0,2,116439,2,25000,15.68,0.21,4,595,0,0,1,0,0,0,0,1,0,0,0,1
21,0,1,19169,2,1500,10.59,0.08,2,537,1,0,0,1,0,0,1,0,0,0,0,0
24,0,0,118417,0,25000,12.61,0.21,2,625,0,0,1,0,0,0,0,1,0,0,0,1
26,0,0,133476,0,25000,11.01,0.19,2,641,1,0,1,0,0,0,0,0,0,1,0,0
23,0,1,19312,4,2800,8.49,0.14,3,661,0,0,0,1,0,0,0,0,0,1,0,1
25,1,0,192351,1,30000,17.27,0.16,4,577,0,0,1,0,0,0,0,0,0,1,0,1
24,1,2,206648,4,18000,8.9,0.09,4,537,1,0,1,0,0,1,0,0,0,0,0,0
25,0,0,205046,6,10000,11.11,0.05,4,646,1,0,0,1,0,0,0,0,1,0,0,0
24,1,0,190735,1,25000,14.59,0.13,2,653,0,0,1,0,0,0,0,1,0,0,0,1
26,0,1,204872,3,13000,12.42,0.06,3,654,0,0,1,0,0,0,0,0,0,0,1,0
24,1,1,100758,0,25000,11.01,0.25,2,635,0,0,1,0,0,0,0,0,1,0,0,1
24,0,3,133231,3,25000,15.7,0.19,2,675,1,0,1,0,0,0,0,1,0,0,0,0
22,0,3,18923,0,2500,12.53,0.13,3,618,0,0,0,0,1,0,0,1,0,0,0,1
25,0,3,161894,0,5000,16.49,0.03,2,609,0,0,1,0,0,0,0,0,1,0,0,1
25,0,2,205144,0,20000,7.49,0.1,2,545,1,0,0,1,0,0,1,0,0,0,0,0
22,0,0,121617,2,25000,14.96,0.21,2,629,0,0,1,0,0,1,0,0,0,0,0,1
25,1,1,136206,6,25000,12.73,0.18,4,539,0,0,1,0,0,0,0,0,1,0,0,0
24,1,3,144915,4,25000,10.65,0.17,4,593,1,0,1,0,0,0,1,0,0,0,0,0
25,0,0,145233,3,25000,10.74,0.17,2,683,0,0,1,0,0,0,0,0,1,0,0,0
23,1,2,145002,1,25000,9.99,0.17,2,670,1,0,1,0,0,0,1,0,0,0,0,0
24,1,3,110953,0,25000,15.33,0.23,2,662,0,0,1,0,0,0,0,0,1,0,0,1
21,0,0,19414,2,1000,7.29,0.05,4,681,1,0,0,0,1,0,0,0,0,0,1,0
26,1,0,130096,1,25000,15.05,0.19,3,636,0,0,1,0,0,0,0,0,0,1,0,1
26,1,3,157292,0,25000,10.75,0.16,3,677,1,0,1,0,0,0,0,0,0,1,0,0
23,0,2,156995,3,25000,16.02,0.16,2,656,1,0,1,0,0,0,1,0,0,0,0,0
23,0,1,156952,0,25000,11.49,0.16,4,674,1,0,1,0,0,0,0,0,0,0,1,0
25,0,1,205005,6,20000,12.53,0.1,4,587,0,0,0,0,1,0,1,0,0,0,0,0
26,0,2,205060,2,12000,13.57,0.06,2,658,0,0,0,1,0,0,0,0,0,0,1,0
22,1,0,203782,4,14000,11.14,0.07,3,581,1,0,1,0,0,0,0,0,0,1,0,0
26,1,0,203368,3,24250,12.87,0.12,3,606,1,0,1,0,0,0,0,0,1,0,0,0
23,0,1,203403,0,20000,11.58,0.1,3,648,0,0,1,0,0,0,1,0,0,0,0,0
24,0,1,202715,3,1800,11.12,0.01,3,563,1,0,1,0,0,0,0,1,0,0,0,0
25,0,3,202525,1,35000,10.65,0.17,2,589,1,0,0,1,0,0,0,0,0,1,0,0
24,1,1,161487,1,25000,10.37,0.15,2,641,0,0,1,0,0,1,0,0,0,0,0,0
24,1,1,19677,3,3300,6.39,0.17,4,637,0,0,0,0,1,0,0,1,0,0,0,1
24,1,0,161952,2,25000,16.07,0.15,3,578,1,0,1,0,0,0,0,0,0,1,0,0
25,0,2,161560,0,25000,10.62,0.15,2,660,1,0,1,0,0,0,0,0,1,0,0,0
25,1,0,19423,3,3200,18.09,0.16,2,586,0,0,0,0,1,0,0,0,0,0,1,1
25,1,1,163134,5,25000,11.36,0.15,4,567,1,0,1,0,0,0,1,0,0,0,0,0
26,0,2,163683,5,25000,12.53,0.15,4,582,1,0,1,0,0,1,0,0,0,0,0,0
25,0,2,174972,3,25000,9.99,0.14,4,712,1,0,1,0,0,0,1,0,0,0,0,0
23,1,0,181016,4,25000,10.36,0.14,3,674,0,0,1,0,0,0,1,0,0,0,0,0
23,0,3,198920,0,9600,5.99,0.05,3,532,1,0,0,1,0,0,1,0,0,0,0,0
22,0,3,184800,1,24000,15.62,0.13,2,670,0,0,0,1,0,1,0,0,0,0,0,1
24,1,3,198862,6,20000,10.37,0.1,4,658,0,0,0,1,0,0,0,0,0,1,0,0
25,1,1,199407,0,25000,19.74,0.13,4,669,0,0,0,1,0,0,0,1,0,0,0,0
21,1,2,198803,0,20000,6.91,0.1,4,681,1,0,0,1,0,0,1,0,0,0,0,0
23,1,1,20044,3,6000,7.9,0.3,2,618,0,0,0,0,1,0,0,0,1,0,0,1
23,0,2,20401,4,2275,13.06,0.11,4,573,1,0,0,1,0,1,0,0,0,0,0,0
23,0,0,19859,0,2000,6.39,0.1,3,491,1,0,0,0,1,0,0,0,0,1,0,0
23,1,3,178660,2,25000,14.93,0.14,3,590,0,0,1,0,0,1,0,0,0,0,0,1
23,0,0,20421,0,5600,12.84,0.27,4,587,0,0,0,1,0,0,0,0,1,0,0,1
24,1,3,20353,2,3625,17.14,0.18,2,648,0,0,0,0,1,0,0,0,0,0,1,1
22,1,3,20297,0,5500,7.14,0.27,3,687,0,0,0,1,0,0,0,0,0,0,1,1
25,1,2,210932,0,25000,8.9,0.12,2,621,0,0,1,0,0,0,0,0,0,1,0,0
22,0,0,20405,0,2000,12.42,0.1,3,590,1,0,0,0,1,0,0,0,0,1,0,0
24,1,1,223194,0,25000,12.68,0.11,2,676,1,0,1,0,0,0,0,1,0,0,0,0
25,0,1,195560,0,25000,11.03,0.13,2,677,1,0,1,0,0,0,0,0,0,1,0,0
26,1,2,194140,6,30000,7.9,0.15,4,651,1,0,1,0,0,0,0,0,0,0,1,0
22,1,0,193337,0,35000,10.65,0.18,4,602,1,0,0,1,0,0,0,0,1,0,0,0
25,1,0,270992,2,25000,11.86,0.09,4,652,0,0,1,0,0,0,0,0,0,0,1,0
25,1,1,20221,5,5000,8.94,0.25,4,572,0,0,0,0,1,0,0,0,0,1,0,1
23,1,2,20678,0,4375,9.63,0.21,4,528,0,0,0,0,1,0,0,0,0,0,1,1
25,0,0,60742,3,24750,14.22,0.41,3,638,0,0,1,0,0,0,0,0,0,1,0,1
23,0,0,72805,2,24750,9.33,0.34,3,655,0,0,1,0,0,1,0,0,0,0,0,1
24,1,3,102011,3,24500,13.85,0.24,4,627,1,0,1,0,0,0,0,0,1,0,0,0
22,1,0,20896,0,2000,10.65,0.1,2,596,0,0,0,1,0,0,1,0,0,0,0,0
24,0,2,111283,0,24500,11.46,0.22,4,694,0,0,1,0,0,0,0,0,1,0,0,0
23,0,1,192873,0,35000,7.66,0.18,2,684,1,0,0,1,0,0,0,0,0,1,0,0
24,0,2,193174,0,12000,16.77,0.06,4,547,0,0,0,1,0,0,0,0,0,0,1,0
25,0,2,193249,0,12000,9.63,0.06,4,586,1,0,0,1,0,0,0,0,0,1,0,0
26,0,2,192954,5,25000,12.23,0.13,4,694,0,0,1,0,0,0,0,0,0,1,0,0
25,1,3,152227,2,10000,14.09,0.07,4,639,0,0,0,1,0,0,0,0,1,0,0,1
25,0,2,65399,0,24250,13.98,0.37,4,663,0,0,1,0,0,0,0,0,0,1,0,1
23,0,0,75928,4,24250,10.62,0.32,4,528,0,0,1,0,0,0,1,0,0,0,0,1
24,1,2,21627,0,3900,11.01,0.18,3,636,0,0,0,1,0,1,0,0,0,0,0,1
25,1,0,83235,3,24250,17.56,0.29,4,603,0,0,1,0,0,0,0,0,0,1,0,1
26,1,0,68297,3,24250,14.96,0.36,2,507,0,0,1,0,0,0,0,0,1,0,0,1
22,1,3,89977,3,24250,15.65,0.27,2,692,0,0,1,0,0,1,0,0,0,0,0,1
24,0,1,79510,2,24250,15.7,0.3,2,604,0,0,1,0,0,0,0,0,1,0,0,1
24,0,2,109050,5,24250,12.53,0.22,3,622,0,0,1,0,0,0,0,0,0,0,1,0
26,0,2,94635,2,24250,17.56,0.26,3,643,0,0,1,0,0,0,0,1,0,0,0,1
23,1,0,120966,0,24250,12.87,0.2,2,565,0,0,1,0,0,0,0,0,0,1,0,0
23,1,3,124437,0,24250,15.7,0.19,2,718,1,0,1,0,0,0,0,0,0,1,0,0
25,1,2,193147,3,9000,11.01,0.05,3,625,1,0,0,1,0,0,1,0,0,0,0,0
25,1,2,192914,0,15000,11.14,0.08,4,614,1,0,0,0,1,0,0,0,0,0,1,0
24,0,2,192806,2,20000,16,0.1,3,690,1,0,0,1,0,0,0,0,0,0,1,0
23,1,0,193097,0,25000,15.65,0.13,2,564,1,0,0,1,0,0,1,0,0,0,0,0
26,0,1,193082,5,13750,11.01,0.07,4,579,1,0,0,1,0,1,0,0,0,0,0,0
21,0,0,192841,1,15250,15.31,0.08,4,648,0,0,0,1,0,0,0,0,0,0,1,0
25,1,3,193300,3,20000,13.47,0.1,2,531,1,0,0,1,0,0,0,0,0,0,1,0
22,1,1,21205,0,4750,13.85,0.22,2,658,0,0,0,1,0,0,0,1,0,0,0,1
25,0,2,135292,3,24250,11.01,0.18,3,574,0,0,1,0,0,0,0,0,0,1,0,0
21,1,0,21363,2,6000,10.39,0.28,4,671,0,0,0,1,0,0,0,0,0,0,1,1
25,1,0,139035,7,24250,11.36,0.17,2,633,0,0,1,0,0,0,0,1,0,0,0,0
23,1,0,173511,0,24250,11.83,0.14,3,631,1,0,1,0,0,0,1,0,0,0,0,0
23,1,1,345520,0,24250,12.53,0.07,3,652,1,0,1,0,0,0,1,0,0,0,0,0
22,0,2,130762,3,24150,14.96,0.18,3,683,0,0,1,0,0,0,0,1,0,0,0,1
22,0,2,52596,0,24000,13.85,0.46,3,693,0,0,1,0,0,1,0,0,0,0,0,1
23,0,2,57326,2,24000,11.58,0.42,4,603,0,0,1,0,0,0,0,0,0,0,1,1
24,0,0,58262,1,24000,16.29,0.41,2,522,0,0,1,0,0,0,0,0,0,0,1,1
26,0,0,58620,4,24000,11.01,0.41,3,664,0,0,1,0,0,0,0,0,1,0,0,1
21,0,3,55113,0,24000,16.29,0.44,2,645,0,0,1,0,0,0,1,0,0,0,0,1
25,1,2,63361,2,24000,10.74,0.38,2,592,0,0,1,0,0,0,0,0,0,1,0,1
22,0,1,22107,4,2250,15.27,0.1,3,636,1,0,0,1,0,0,1,0,0,0,0,0
24,0,2,57356,3,24000,17.8,0.42,2,672,0,0,1,0,0,0,0,0,0,1,0,1
22,0,2,21790,0,1000,11.36,0.05,2,686,1,0,0,1,0,0,0,0,0,0,1,0
22,0,0,59680,0,24000,17.56,0.4,4,590,0,0,1,0,0,0,0,0,1,0,0,1
26,0,3,72720,2,24000,7.9,0.33,4,636,0,0,1,0,0,0,0,0,0,1,0,1
25,0,0,73024,5,24000,10.99,0.33,4,580,0,0,1,0,0,0,0,0,0,1,0,1
22,1,2,73110,0,24000,7.29,0.33,3,674,0,0,1,0,0,0,0,0,0,1,0,1
21,0,1,72902,0,24000,10.75,0.33,2,601,0,0,1,0,0,0,0,0,1,0,0,1
26,0,0,75416,4,24000,7.9,0.32,3,620,0,0,1,0,0,1,0,0,0,0,0,1
22,1,3,75959,0,24000,14.84,0.32,2,642,0,0,1,0,0,0,1,0,0,0,0,1
26,1,1,79222,7,24000,11.01,0.3,2,616,0,0,1,0,0,1,0,0,0,0,0,1
22,0,1,21824,0,4975,11.01,0.23,3,588,0,0,0,1,0,0,1,0,0,0,0,1
23,1,0,71875,1,24000,19.69,0.33,2,585,0,0,1,0,0,1,0,0,0,0,0,1
23,1,2,80313,1,24000,11.01,0.3,4,632,0,0,1,0,0,0,0,0,0,0,1,1
24,1,0,72647,5,24000,14.96,0.33,4,556,0,0,1,0,0,0,0,0,0,0,1,1
25,1,2,80492,4,24000,6.99,0.3,3,602,0,0,1,0,0,0,1,0,0,0,0,1
22,1,0,75646,0,24000,16.45,0.32,4,639,0,0,1,0,0,0,0,0,0,1,0,1
24,1,1,85223,3,24000,10.99,0.28,4,603,0,0,1,0,0,0,1,0,0,0,0,1
23,1,1,89735,2,24000,10.99,0.27,2,689,0,0,1,0,0,1,0,0,0,0,0,1
22,1,0,22364,4,3000,7.9,0.13,4,672,0,0,0,0,1,0,0,0,0,1,0,1
22,0,3,90780,2,24000,12.69,0.26,4,499,0,0,1,0,0,0,1,0,0,0,0,1
24,1,2,90889,1,24000,10.37,0.26,3,643,0,0,1,0,0,0,0,0,1,0,0,1
24,1,2,90911,2,24000,11.01,0.26,3,589,0,0,1,0,0,0,0,1,0,0,0,1
26,1,3,83953,2,24000,15.83,0.29,3,646,0,0,1,0,0,1,0,0,0,0,0,1
23,1,1,94644,1,24000,13.92,0.25,3,613,0,0,1,0,0,0,0,0,0,1,0,1
22,0,0,22616,0,2000,11.49,0.09,3,567,0,0,0,0,1,0,0,0,0,0,1,0
24,0,2,96989,4,24000,10.25,0.25,2,603,0,0,1,0,0,0,0,0,1,0,0,0
22,0,1,22867,3,3500,7.49,0.15,4,647,0,0,0,0,1,0,0,1,0,0,0,1
23,0,3,22583,1,4000,5.99,0.18,2,645,0,0,0,0,1,0,1,0,0,0,0,1
23,0,2,90900,0,24000,12.92,0.26,2,672,0,0,1,0,0,0,0,0,0,1,0,1
26,0,3,107641,6,24000,11.58,0.22,3,648,0,0,1,0,0,0,0,0,0,1,0,0
25,1,0,114870,4,24000,8.9,0.21,2,653,0,0,1,0,0,0,1,0,0,0,0,0
22,1,2,100479,0,24000,19.69,0.24,3,590,0,0,1,0,0,1,0,0,0,0,0,1
25,0,3,114958,2,24000,6.54,0.21,4,704,1,0,1,0,0,0,0,0,0,0,1,0
21,0,3,22882,0,4900,14.54,0.21,4,674,0,0,0,0,1,0,0,1,0,0,0,1
21,0,2,22392,0,5000,11.11,0.22,2,594,0,0,0,0,1,0,1,0,0,0,0,1
26,0,0,120498,5,24000,12.73,0.2,4,626,0,0,1,0,0,0,0,0,0,1,0,0
24,0,3,132873,2,24000,15.62,0.18,4,701,1,0,1,0,0,0,0,0,0,0,1,0
24,1,1,22635,3,6250,6.54,0.28,4,602,0,0,0,0,1,0,0,1,0,0,0,1
22,0,1,118299,0,24000,11.01,0.2,2,503,0,0,1,0,0,1,0,0,0,0,0,1
26,0,1,125665,5,24000,20,0.19,4,657,0,0,1,0,0,1,0,0,0,0,0,1
22,0,0,144904,0,24000,9.91,0.17,4,638,0,0,1,0,0,0,1,0,0,0,0,0
24,0,2,144882,2,24000,12.69,0.17,4,646,1,0,1,0,0,0,0,0,0,0,1,0
26,1,1,130649,4,24000,20,0.18,3,678,0,0,1,0,0,0,1,0,0,0,0,1
24,1,3,149622,4,24000,16.49,0.16,4,684,1,0,1,0,0,0,0,0,0,1,0,0
23,1,2,22957,1,2500,15.95,0.11,2,594,0,0,0,1,0,0,0,0,1,0,0,1
24,1,3,157225,1,24000,11.49,0.15,3,538,1,0,1,0,0,1,0,0,0,0,0,0
25,0,2,163004,3,24000,10.99,0.15,2,662,0,0,1,0,0,0,0,0,0,1,0,0
24,1,0,163035,2,24000,13.79,0.15,2,636,1,0,1,0,0,0,0,1,0,0,0,0
23,1,3,138731,0,24000,20,0.17,3,613,0,0,1,0,0,0,0,0,1,0,0,1
23,0,1,180804,1,24000,7.49,0.13,4,573,1,0,1,0,0,0,1,0,0,0,0,0
23,1,3,166378,0,24000,16,0.14,2,714,0,0,1,0,0,1,0,0,0,0,0,1
24,1,1,22684,0,13000,7.88,0.57,3,640,0,0,0,0,1,0,0,0,0,1,0,1
21,1,2,22366,0,6250,10.62,0.28,4,637,0,0,0,0,1,0,0,0,0,0,1,1
26,0,0,187161,7,24000,10.99,0.13,4,633,1,0,1,0,0,1,0,0,0,0,0,0
26,1,2,178439,0,24000,18.3,0.13,2,615,0,0,1,0,0,0,1,0,0,0,0,1
26,1,2,204962,2,24000,11.01,0.12,2,552,1,0,1,0,0,1,0,0,0,0,0,0
21,1,2,22673,0,2500,11.36,0.11,3,670,1,0,0,0,1,0,0,0,0,1,0,0
24,1,1,53633,4,23975,11.01,0.45,2,678,0,0,1,0,0,0,0,1,0,0,0,1
23,0,3,144983,2,23750,13.47,0.16,2,676,0,0,1,0,0,0,0,0,1,0,0,0
24,0,0,67032,2,23600,11.89,0.35,3,624,0,0,1,0,0,0,0,0,0,1,0,1
24,1,0,22664,0,10000,12.18,0.44,2,649,0,0,0,1,0,1,0,0,0,0,0,1
25,1,0,123299,0,23600,13.49,0.19,4,555,1,0,1,0,0,1,0,0,0,0,0,0
23,0,1,91275,0,23575,14.5,0.26,4,613,0,0,1,0,0,0,0,0,0,1,0,1
22,1,2,22564,1,4000,11.01,0.18,2,684,0,0,0,0,1,0,0,0,1,0,0,1
22,1,2,22786,0,5400,15.31,0.24,2,647,0,0,0,0,1,0,0,0,1,0,0,1
25,1,0,22450,4,4000,11.01,0.18,3,580,0,0,0,1,0,0,0,0,1,0,0,1
21,0,2,22666,0,3375,11.01,0.15,2,630,0,0,0,0,1,0,0,0,0,0,1,1
22,1,2,81701,1,23400,7.49,0.29,2,589,0,0,1,0,0,0,0,0,0,0,1,1
22,1,0,52984,0,23000,11.01,0.43,3,621,0,0,1,0,0,0,0,0,0,1,0,1
25,0,3,68579,1,23000,11.01,0.34,2,665,0,0,1,0,0,0,1,0,0,0,0,1
23,0,2,73014,0,23000,12.18,0.32,4,668,0,0,1,0,0,0,0,0,0,0,1,1
24,0,2,22608,2,1200,11.34,0.05,4,615,1,0,0,1,0,0,0,0,0,0,1,0
25,0,0,76932,2,23000,9.91,0.3,3,604,0,0,1,0,0,0,1,0,0,0,0,1
24,1,0,78955,1,23000,11.99,0.29,4,620,0,0,1,0,0,0,0,1,0,0,0,1
23,1,3,82567,0,23000,9.62,0.28,2,558,0,0,1,0,0,0,1,0,0,0,0,1
22,1,2,22466,0,3000,9.96,0.13,3,603,0,0,0,0,1,1,0,0,0,0,0,1
25,1,2,97251,2,23000,11.01,0.24,2,683,1,0,1,0,0,0,0,0,0,0,1,0
24,1,1,106607,1,23000,14.54,0.22,2,641,0,0,1,0,0,0,0,0,0,0,1,1
22,1,2,71385,0,22750,11.36,0.32,4,521,0,0,1,0,0,0,0,0,1,0,0,1
23,0,2,84865,3,22500,14.27,0.27,2,655,0,0,1,0,0,1,0,0,0,0,0,1
24,1,2,22789,1,3000,11.99,0.13,3,663,0,0,0,0,1,0,0,1,0,0,0,1
26,0,2,84801,4,22500,18.99,0.27,2,605,0,0,1,0,0,0,1,0,0,0,0,1
24,1,2,88421,4,22400,16.7,0.25,4,708,0,0,1,0,0,0,0,0,0,0,1,1
24,1,0,23071,3,5000,9.32,0.22,3,571,0,0,0,1,0,0,0,0,0,1,0,1
23,1,2,43042,1,22250,12.69,0.52,3,678,0,0,1,0,0,1,0,0,0,0,0,1
25,0,0,53119,1,22000,13.11,0.41,2,597,0,0,1,0,0,0,0,1,0,0,0,1
25,1,2,63311,1,22000,10.74,0.35,2,689,0,0,1,0,0,0,0,0,0,1,0,1
21,1,2,23597,0,4200,14.11,0.18,4,675,0,0,0,1,0,0,0,0,0,1,0,1
22,0,0,69308,1,22000,9.63,0.32,3,591,0,0,1,0,0,0,1,0,0,0,0,1
25,0,0,70598,5,22000,14.65,0.31,2,616,0,0,1,0,0,0,0,0,1,0,0,1
23,0,0,73044,0,22000,10.25,0.3,4,640,0,0,1,0,0,1,0,0,0,0,0,1
24,1,2,73043,0,22000,14.26,0.3,2,593,0,0,1,0,0,0,0,0,0,0,1,1
25,0,2,23627,4,3000,9.91,0.13,2,649,0,0,0,1,0,0,1,0,0,0,0,1
26,1,2,68198,4,22000,17.19,0.32,3,645,0,0,1,0,0,0,0,0,1,0,0,1
22,0,0,85089,0,22000,11.36,0.26,4,537,0,0,1,0,0,0,1,0,0,0,0,1
22,0,2,80358,0,22000,11.01,0.27,2,635,0,0,1,0,0,0,1,0,0,0,0,1
23,0,2,90025,0,22000,10.59,0.24,3,640,1,0,1,0,0,1,0,0,0,0,0,0
24,0,3,93232,2,22000,9.25,0.24,2,625,0,0,1,0,0,0,1,0,0,0,0,0
22,0,3,23497,0,3625,8.49,0.15,3,557,0,0,0,0,1,0,0,0,1,0,0,1
26,1,1,93314,8,22000,6.54,0.24,3,643,0,0,1,0,0,0,0,0,0,0,1,0
21,0,1,23543,0,6000,8.49,0.25,3,631,0,0,0,0,1,0,0,0,1,0,0,1
24,1,2,97038,0,22000,11.01,0.23,4,653,1,0,1,0,0,0,0,0,1,0,0,0
26,0,1,100246,1,22000,12.69,0.22,2,623,1,0,1,0,0,0,0,0,0,0,1,0
24,0,2,23667,3,7400,13.85,0.31,2,662,0,0,0,0,1,0,0,0,1,0,0,1
25,1,1,23719,2,4000,7.4,0.17,3,667,0,0,0,0,1,1,0,0,0,0,0,1
23,1,0,101575,1,22000,11.71,0.22,4,586,0,0,1,0,0,1,0,0,0,0,0,0
25,0,3,94168,3,22000,11.48,0.23,3,719,0,0,1,0,0,0,0,0,0,1,0,1
25,1,3,99394,1,22000,17.51,0.22,2,646,0,0,1,0,0,0,1,0,0,0,0,1
21,1,0,23504,0,3500,14.61,0.15,3,646,0,0,0,1,0,1,0,0,0,0,0,1
23,1,2,120500,3,22000,7.88,0.18,4,646,0,0,1,0,0,1,0,0,0,0,0,0
23,0,2,133195,1,22000,11.01,0.17,3,643,1,0,1,0,0,0,0,0,0,1,0,0
22,1,2,24148,1,4950,11.71,0.2,2,594,0,0,0,1,0,0,0,0,0,1,0,1
25,1,2,69353,1,21700,11.99,0.31,2,664,0,0,1,0,0,0,0,0,0,1,0,1
24,1,0,65946,0,21600,13.49,0.33,2,605,0,0,1,0,0,0,0,0,0,0,1,1
23,0,0,68677,0,21600,20,0.31,4,646,0,0,1,0,0,0,0,0,1,0,0,1
26,0,1,76687,3,21600,14.35,0.28,3,655,0,0,1,0,0,1,0,0,0,0,0,1
22,0,2,99087,0,21600,13.61,0.22,3,597,0,0,1,0,0,0,0,0,0,1,0,0
22,1,0,94523,0,21600,11.26,0.23,3,679,0,0,1,0,0,1,0,0,0,0,0,1
22,0,0,24092,0,2400,10.59,0.1,3,654,0,0,0,0,1,0,0,0,0,0,1,0
24,0,2,135365,1,21600,7.9,0.16,2,556,0,0,1,0,0,0,0,0,1,0,0,0
24,1,1,24420,2,7000,5.99,0.29,4,694,0,0,0,1,0,0,0,1,0,0,0,1
25,1,0,23948,3,3000,11.99,0.13,4,587,0,0,0,0,1,0,1,0,0,0,0,1
24,0,1,71718,2,21500,16.89,0.3,3,620,0,0,1,0,0,0,0,0,1,0,0,1
24,0,3,84999,0,21500,9.99,0.25,3,701,0,0,1,0,0,0,0,1,0,0,0,1
24,0,0,140396,4,21500,15.33,0.15,3,572,1,0,1,0,0,0,1,0,0,0,0,0
25,1,0,73404,4,21450,7.29,0.29,4,671,0,0,1,0,0,0,1,0,0,0,0,1
22,1,0,38473,0,21250,12.42,0.55,3,599,0,0,1,0,0,1,0,0,0,0,0,1
25,1,1,57546,3,21250,10.99,0.37,2,610,0,0,1,0,0,0,0,0,0,0,1,1
25,1,2,62422,4,21250,6.91,0.34,2,588,0,0,1,0,0,0,0,0,0,0,1,1
22,1,2,23993,1,5000,14.17,0.21,2,691,0,0,0,1,0,1,0,0,0,0,0,1
22,1,0,64732,0,21250,10.25,0.33,3,645,0,0,1,0,0,0,0,0,1,0,0,1
26,1,1,23955,2,9250,11.01,0.39,2,618,0,0,0,0,1,0,1,0,0,0,0,1
24,1,2,68154,2,21250,15.95,0.31,3,672,0,0,1,0,0,0,0,0,0,0,1,1
24,0,1,79138,2,21250,15.95,0.27,4,650,0,0,1,0,0,0,1,0,0,0,0,1
21,1,0,42536,0,21000,12.53,0.49,4,687,0,0,1,0,0,0,0,0,0,0,1,1
22,1,1,23888,0,1400,14.91,0.06,4,535,0,0,0,1,0,0,0,1,0,0,0,1
23,1,1,24013,0,3000,11.01,0.12,4,604,0,0,0,1,0,0,0,0,1,0,0,1
